csv_row_number,reaction_key,physical_dataset_id,source_row_index,label_decision_id,campaign_id
666,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6b9d79c76cab4125a2654c8af6c06717,ord_dataset-7d8f5fd922d4497d91cb81489b052746,554,07a363393d7bd707c2e3d9eea137e3979096da6b9afe721a390336eb6c7134fb,science_hte_campaign_283f403f90e1
667,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6ba68b4bc6d44de7bb84ad13130a8919,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1262,0805dd19338b136cb55652b177c198d59bf8282f6135004aa7aff245ddf75c1b,science_hte_campaign_62bdfe294f99
668,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6bf7481a92d44cc28ff6ad0bd2caead9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1084,3119b37c281015b49007784b322c256566c48119fc8afec28261c897c7265528,science_hte_campaign_2a3be0de5f5e
669,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6c12162c67554bb4bfdad94e3e7fe14c,ord_dataset-7d8f5fd922d4497d91cb81489b052746,25,c6bb6c5cc728a265da5234996f172f11073f7f25c9cd5be2b18aafa9240c7fca,science_hte_campaign_ac8fc337e171
670,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6c7721bd3e204672a9c32ae83b6f37f4,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1442,679aefe885083740085bd8520f48f919710844afbc055a0e75395e263c34a97b,science_hte_campaign_ca267bf88824
671,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6cb9794fcbb24d379496c4f2e6dfee08,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1465,8cc3702b09e565e68d74f199b14c7e038992e52b0fe09e28ef5df41b8c7433ed,science_hte_campaign_ca267bf88824
672,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6cbb5642fc084d2c860a929e5fdbcb78,ord_dataset-7d8f5fd922d4497d91cb81489b052746,286,0b1f48d322163b007df15d96aa72024796d5efe818204d1d4e7cc228246eab5f,science_hte_campaign_f324e61c5fa2
673,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6ccce014b1784a0897746a9d3a8b78c0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1253,3f32c7c7db80ecedfdce09cf96d56e910ebabac2e2f0487935cd73bb336045c1,science_hte_campaign_62bdfe294f99
674,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6cd4edd2fdeb46719dddb2f1f8b69066,ord_dataset-7d8f5fd922d4497d91cb81489b052746,263,2e6a17a95b78800d8ec9c3f0dc461d5f1064c8be6e271ef143d499fb7274d57c,science_hte_campaign_f324e61c5fa2
675,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6d14ca81a07e42ff87ccebcabe65b962,ord_dataset-7d8f5fd922d4497d91cb81489b052746,796,4a9edd4e8fbc26c414ed597c3cf0370c6dd42588c3cd94cc72b59fe811f869c2,science_hte_campaign_97b28884900c
676,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6d31ce7f9c9b476098713c0f1487bb01,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1207,b8182cdbeb1932a79d48fa622302e196596c1c79e8858e6534932aea8c440dc1,science_hte_campaign_6bf2df144d3d
677,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6d3bc2ef2d23444b895f586b662cad88,ord_dataset-7d8f5fd922d4497d91cb81489b052746,479,83c0440255aaf06bcefee5c863be1d222c04e3b0015049b92c29a963659c7b11,science_hte_campaign_aeefa100ca4f
678,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6d443a7bce2c49418f1d32d20f4ad7be,ord_dataset-7d8f5fd922d4497d91cb81489b052746,390,da0688981820c46cdd2af8f6e1a1c3cee0942603d6d9c42b726a389ce88c53ff,science_hte_campaign_aeefa100ca4f
679,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6d68adc776c943c7843215a384e963c0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,731,2a2fb59c4349e863bf1a336d989f8dced111d2e4faa18d388fb48a881e2198ac,science_hte_campaign_5dd9abf370cb
680,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6d7db1993f6747febc424b09540e2d8e,ord_dataset-7d8f5fd922d4497d91cb81489b052746,421,db1ceb83c10db65951591f821f52d14a13691579a639db7dafae42aa410e986d,science_hte_campaign_aeefa100ca4f
681,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6dbfed5911db4f43a346a085d408a834,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1161,2e22b4b52902508c6ffdf94e7d677303571f95d11adabe26120d032f494d4c47,science_hte_campaign_6bf2df144d3d
682,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6df2cada595e4c35b38107a7bf3b7b29,ord_dataset-7d8f5fd922d4497d91cb81489b052746,732,b24717398bb552346bbcd06a71d1db6e2680da3f16c9f3139b6517b5d07cb328,science_hte_campaign_5dd9abf370cb
683,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6e097f54a887421484f130029cb0f7dc,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1150,55bcd6144872b569c22e45a4c7252c51fd57e0c0acfe1bc16647fbdbc693ac21,science_hte_campaign_2a3be0de5f5e
684,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6e23bcbe69a54f31b1c4092b50a9d8b9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,736,2a39320686580dc1dbc48aa12ed9f86401bba3596002098b0e214dc86f1bbe0e,science_hte_campaign_5dd9abf370cb
685,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6e3706a9cb45452ea45a818f802dd906,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1351,a387fadd6940a09bf10f6e44b9aad1e038ad0a9b4c69656add80e990e1e7228a,science_hte_campaign_4dcfd4b46ebc
686,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6e506895fffa417a9a94493174794b56,ord_dataset-7d8f5fd922d4497d91cb81489b052746,822,2f01f4a18c36aff51b8912785ef0943d10ec32e0f9cc209f7e9fb69482dddbb2,science_hte_campaign_97b28884900c
687,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6e6923e0f65b4727b8cbc91404d5db58,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1346,e2c5bede8e9b0dbda04c8084d8b541593cd6b4ea6864176fa52c777e930b3c31,science_hte_campaign_4dcfd4b46ebc
688,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6ea34157ab9b476b871de0de2493405a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1303,4533928d8b3162e5d2e1d4b6d748d88ed6d78a8153285990838ebc85274fc964,science_hte_campaign_62bdfe294f99
689,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6eacdaaf3832461eb236fb7e751227f9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1109,51da6843974ace6f913faeea0408ce175ec7be53657d60aec6241747f72e51de,science_hte_campaign_2a3be0de5f5e
690,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6eb0094cb6fb4ebb9c8925db1c5184be,ord_dataset-7d8f5fd922d4497d91cb81489b052746,253,a1018687d8d304eae9f4e33ad5b6374d87173dd21efa06bade2a9ed39595e1f8,science_hte_campaign_f324e61c5fa2
691,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6ef9a69c8ddb42b2ad77ac4add884e2b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1050,a3b184f9b3b4f2670f29a702b2123fa4ced5bf2e63d4e4b4f63f03affc743d07,science_hte_campaign_a04d9653a525
692,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6f17ee12555645e790f046c328f9a60d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,294,8587260b0c164f9a55c190df1c49d6d7d4e28d561beeb8e18754d6ffe299f0e4,science_hte_campaign_8510665e92be
693,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6fd27b9b857e4138a2ff582fc71b6392,ord_dataset-7d8f5fd922d4497d91cb81489b052746,265,18221b12f0386ff2d743c78b00b0bbb56905012084f11778e0283d502a26901d,science_hte_campaign_f324e61c5fa2
694,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-6fd9eff166e64e48bb784160eecca898,ord_dataset-7d8f5fd922d4497d91cb81489b052746,697,cf8f95f054f4190a748ba1a72e8530ae5fcbcab1ad96c29d6070b8ad943e3d34,science_hte_campaign_5dd9abf370cb
695,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-700cc647f5514bd8bf57c72c97ea47e7,ord_dataset-7d8f5fd922d4497d91cb81489b052746,144,22224f850ba2c7e68aedec053597cf95ae781136c7274878bd997b17ee56a9b8,science_hte_campaign_c99fb883b4d8
696,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7017093be08949b2a835851da175ab19,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1273,09f11a1de88b8d8285185b0edab4b102c4b378c5a029ad1aa5545dc77748e8ab,science_hte_campaign_62bdfe294f99
697,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-70f0ad4f23c04c58bd857804aebd4226,ord_dataset-7d8f5fd922d4497d91cb81489b052746,749,82eb7890a28b4287fa0fc618e7de0c44cdc0d005906b358c9199957746e6943d,science_hte_campaign_5dd9abf370cb
698,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-70f5abac5141412bb1f5468351f0467e,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1511,7e0dee082abcf16ed04f9e5739be272e4d1fc30b9b554b01c0d394605428e355,science_hte_campaign_ca267bf88824
699,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-71042456c02e441f8fd96c4e820436e0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1212,65604d5b7448b88ee473eaf73b520bea1199bed47df93fede87d720befd0304e,science_hte_campaign_6bf2df144d3d
700,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-71363e7d4ac042599a40993cfcc6fcf3,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1318,1e48829498e2abdf849da7433d08488d58504db27cd6993900cd73294de6ca10,science_hte_campaign_62bdfe294f99
701,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-717c0a6a1cda48e492e37d218d93e827,ord_dataset-7d8f5fd922d4497d91cb81489b052746,318,b32a1251ca254fed32e3660814d4fe913084817672e7739344293e32d5d7885e,science_hte_campaign_8510665e92be
702,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-71dbdb5f3a504c30b9fad0464f358e68,ord_dataset-7d8f5fd922d4497d91cb81489b052746,625,d11d36b6fc581dd7ffd0be38deb28e2ceeb2dc0d17034a664a61c0fd56813b4e,science_hte_campaign_3f02a74dbb14
703,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7230b30afec3459c9c06ec8787daca33,ord_dataset-7d8f5fd922d4497d91cb81489b052746,120,15c8845a488ead83793c91a68a182ee29a1ead8d8ce0eddb9201b47b98d83402,science_hte_campaign_c99fb883b4d8
704,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7232c88653574348ba469a671684714d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1460,f3aac90b9b4552108535eb3c25155202a9ebfe21dca40e06840bda8ac3a27abb,science_hte_campaign_ca267bf88824
705,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-72429804c2274875ae1e7e94d91c6b14,ord_dataset-7d8f5fd922d4497d91cb81489b052746,621,bfadcb93962bea598a92abac4acb25993370f05a442bc3e687a4a1027a4dbc2a,science_hte_campaign_3f02a74dbb14
706,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-724f4a515a4645509c7edffc9ddf35b2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1007,9aa40ecf91f466ba9d30097fe826f57a6c019db6c3eeea69399b9bb8aa4d0827,science_hte_campaign_a04d9653a525
707,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-724f4a69ed8a4804811cf0e2b862b23e,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1149,b1a91d9d17a4a862cace81e15f1d9f88444bc1cf65653def6bfc68da437c00fc,science_hte_campaign_2a3be0de5f5e
708,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-72631df761374d589f80bf712a14437e,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1462,f7d6088a0135c3b45c4ddcb2136f8560207d6a637c2d8508d2dd2e4d3eae1686,science_hte_campaign_ca267bf88824
709,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7264e470e06a461cac39633c3233ecdf,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1477,ead12609d34536509da26a522cc57aa9c2012203c0d6394c8159475128a24e5d,science_hte_campaign_ca267bf88824
710,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-72899b3355c84b718d8fc2e9d7994c68,ord_dataset-7d8f5fd922d4497d91cb81489b052746,38,fd454c9ba1cd42d155ae1627b2da7dfbe7e14e1d91a66fa485afd2df58485707,science_hte_campaign_ac8fc337e171
711,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-72f678f964d9477bb2d0b5bd112282b2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,816,f65b21a3f28154c1d4b6534e62f13ade36eb1dd3f36656c51f9d5b70c334375e,science_hte_campaign_97b28884900c
712,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-732fcb67e04840d39068e4f5d9f3d436,ord_dataset-7d8f5fd922d4497d91cb81489b052746,986,345a69e3a148535bfd34561557c5cdf51e41e8cf687914a195f9278cca972c4a,science_hte_campaign_a04d9653a525
713,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7396eb019faf483a91ed897621c86799,ord_dataset-7d8f5fd922d4497d91cb81489b052746,469,db86a8126905feabb8b3a5c7258a9492974f0058310e7004cb181335bc237c20,science_hte_campaign_aeefa100ca4f
714,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-73cde4e2320a498bbe0308d61e4bc40e,ord_dataset-7d8f5fd922d4497d91cb81489b052746,291,4c48ecc417848b4744e80b3c8660f21e141bd5a4826e5acd0edb4670ce93a748,science_hte_campaign_8510665e92be
715,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-748ac92c03e44e119c8107f8243eeb3b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,887,23a78fb7c013f0303cbcdf6a738f5021d7dc242c1d97a9dbf0e079786a1a8431,science_hte_campaign_d8d10c924377
716,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-74a708aacedd4a49add4e14f758191e8,ord_dataset-7d8f5fd922d4497d91cb81489b052746,223,3e43453adae2923816e81481ce05882f92854dbe9c5ee5c0e661dcea28f502e2,science_hte_campaign_f324e61c5fa2
717,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-74b1de5a834b42108489e995343557d6,ord_dataset-7d8f5fd922d4497d91cb81489b052746,177,00cca3c1e8861e24b897b5c3f25ca598bcfce993f07f6891916d4b3fa7940eb2,science_hte_campaign_c99fb883b4d8
718,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-74bdfbb46f9240fe9cdb52aba8aade62,ord_dataset-7d8f5fd922d4497d91cb81489b052746,141,5b51d8d6f230f6c24b3db36d1a03ce457d7e06ea9ca7eb39e7632447dac776e1,science_hte_campaign_c99fb883b4d8
719,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-74c936254ee448fc972e0cc06127c7b0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,180,a7b85e7790d90549741209c40f891b466b6623b162e92d6545f8ac8e45e98bbe,science_hte_campaign_c99fb883b4d8
720,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-74d4893385db49a99afc49333667cec2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,347,e24ff1f4cec791a3449335d09f6cb4b4cfdca53d24c89b2a4d521c574b48cdb1,science_hte_campaign_8510665e92be
721,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-74e03d6c7a7b4c20a71882935ab1ee3c,ord_dataset-7d8f5fd922d4497d91cb81489b052746,583,63af850e881d506296d4392729c97e8e1fa97bf232316e108ea7e78ffcd74d42,science_hte_campaign_3f02a74dbb14
722,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-74e6b2a077294e14973b7b07a8ee9274,ord_dataset-7d8f5fd922d4497d91cb81489b052746,827,35bb61a18b5a4575cf05d552509e9879bd7c01d7affd5aaa1dad2dd37136a06d,science_hte_campaign_97b28884900c
723,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-75b15d00d1c34cfcbb44f140d78b86fc,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1458,198d706e405b8c9c91fc1817f351298a51330db6d916b82568869aa87fc28d62,science_hte_campaign_ca267bf88824
724,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-75cf10be0b7149f6887ad56ab129a78d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1272,3b56ac48fcb4dd5f5a826610877b74516c314715e58c2f1f78ab89379f2141db,science_hte_campaign_62bdfe294f99
725,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7647a0763e714a8fa389010a992665d1,ord_dataset-7d8f5fd922d4497d91cb81489b052746,893,0564ae61b69b87fd63b12bb2dd78d6f7c06378ab8f9625ba91e108cb31532a95,science_hte_campaign_d8d10c924377
726,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-768b9d9e385d4f67aee958249ee99229,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1530,4d20fe4a89d59bf12726dcd685bf2f881504771456a8f93c678da8d35ebb345d,science_hte_campaign_ca267bf88824
727,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-76a37a0597dd473da720020bdc20ead9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1151,c1a0bf8acf689436da7cdd0243035e25dbd4915ba590f5f0b3cb617d2658911a,science_hte_campaign_2a3be0de5f5e
728,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-76e3754f723946f685db5372d4c2245b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,702,39db74b12512d9060ed64510335352bb8cc40357e1a3f07382ec1bd64218722a,science_hte_campaign_5dd9abf370cb
729,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-76e99fbccf41490d8fd352adbb7c40b9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,894,b730b9b9e6533b56beff2f2235c669bbf71b8afe2f0caed36ade781a706624f9,science_hte_campaign_d8d10c924377
730,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7709b8e411444b609ed88bccef67c943,ord_dataset-7d8f5fd922d4497d91cb81489b052746,619,6a1f3789724e34c529afb41245e280e5b61a08babc107980fe2f5c85463e288b,science_hte_campaign_3f02a74dbb14
731,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-771dbbad845b4301a506230a250cc347,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1076,7597e77c50095374570d333f21a8cade3a1af61e2c52d8ccf170332cd856b554,science_hte_campaign_2a3be0de5f5e
732,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-776b44dd5b614bdcb526a6bef9b6be9c,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1451,f2eb2a24eff4c028a97952865fa3d8ce76f1813f35e0e08ec85f3a00ab71ec39,science_hte_campaign_ca267bf88824
733,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-77cbf28f60a74bd1b6e3100e51ec6d40,ord_dataset-7d8f5fd922d4497d91cb81489b052746,942,41b48e38d197204698616baf0a2c04bfd49b2fc3b424c12f110b57387a2486c4,science_hte_campaign_d8d10c924377
734,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-77cfd6a0189b4bcab81a71a919bea729,ord_dataset-7d8f5fd922d4497d91cb81489b052746,73,f1ac031fbc653efcca72071bd439afad559199a6185b68110c4529f5f2b696a3,science_hte_campaign_ac8fc337e171
735,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-77e94a6c54484b9eafd34223b7faf1c6,ord_dataset-7d8f5fd922d4497d91cb81489b052746,650,715ebade5c4ab42b60d7488918bc9f376de8ce5e3f43ad7e9bc879f70f6d4272,science_hte_campaign_3f02a74dbb14
736,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-781a676121464a9db477a64fa7837433,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1048,120dfba327dee019e0d6a07d3cdd57e5e6392f13601aedf57a529ba34ba68b39,science_hte_campaign_a04d9653a525
737,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-781d08b7c6b84490a9ab7568325aadd5,ord_dataset-7d8f5fd922d4497d91cb81489b052746,981,234429a502c77d295649e97ec1bb7a0905e147253d3e9919c2ec3470f865a7ff,science_hte_campaign_a04d9653a525
738,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7829b74a87784a8a9c727a84591e16fd,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1217,87ed734aee08f38655bb2e3d9d7abb0af9f82820ff64fbe8740d3ba2e9ea5bae,science_hte_campaign_6bf2df144d3d
739,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-784a621ec2404eb5a6281675ef3dee59,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1289,c412a821d13b39af70d572b36e5bf1325a89647f0183e06bf11bed0fba954030,science_hte_campaign_62bdfe294f99
740,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-787fc42bcef649b699a41584891ab2fa,ord_dataset-7d8f5fd922d4497d91cb81489b052746,704,a5592ea5a93532b98343294f3c0682ae576fe514177771fe2298ff45eecb86ab,science_hte_campaign_5dd9abf370cb
741,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-78a824412aad4a70892e73a2b1f3b88c,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1444,95405d6a053763a2112612ad595aa904f4c1987aa05d04469e63b56914a28131,science_hte_campaign_ca267bf88824
742,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-78cd44d6644f42f4834629a112402c4b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,888,b7d2116252f9ddc55143937c3338ddf2551cacebddf92fddaf6b85edeb412cdd,science_hte_campaign_d8d10c924377
743,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-78e35ce53f0741dea79cc3e0283de59d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,742,73604c0351fdf437f50a17cdb1fa179e61f2e8fab5881803972bd7c8d4bcef49,science_hte_campaign_5dd9abf370cb
744,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-78f5b0a34bc3469d96c738c705389f1f,ord_dataset-7d8f5fd922d4497d91cb81489b052746,598,6276963a28a61cb54a27c79e3883d8c314eea6cd6666ec132fe7fd7bcaff0d9a,science_hte_campaign_3f02a74dbb14
745,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-78f9b48bcb2e493ea7cd03414474b90e,ord_dataset-7d8f5fd922d4497d91cb81489b052746,77,00f17153718c99acbad420716a36777642414f1c942a41dc54b62f192ab7f740,science_hte_campaign_ac8fc337e171
746,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-79317f5a20c441e692dc815508c285db,ord_dataset-7d8f5fd922d4497d91cb81489b052746,361,f102f582f66164b57b824628512ba1300e92579e56737008d217b8cf8da3ef06,science_hte_campaign_8510665e92be
747,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7958dada3c714327bc58a6571b60c856,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1428,796606a639edf45c39cb7ee04f0832497e754d1d38e8e1d0a91f40654b60edec,science_hte_campaign_4dcfd4b46ebc
748,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-79ab857e03844b219f8bfadf10cc0d75,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1182,9140f4cb32b4d3e57f2023ab9b41d2263d10e64c14b489adf73485c60d1d6dc0,science_hte_campaign_6bf2df144d3d
749,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-79fb51be5b9742569f2fdb07692b9b42,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1059,67c97fb52a825d46efb28862f01020de5856f15ff422fba1e3b9aeb822c53cf9,science_hte_campaign_2a3be0de5f5e
750,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7a3eb4ac74174816b975ad59fefc42ec,ord_dataset-7d8f5fd922d4497d91cb81489b052746,31,ae438f68d840df213f1239ec5ccdf0ce74ed3c4c333dfb41157f38e15660c432,science_hte_campaign_ac8fc337e171
751,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7a62f81adfcf4abfbe98c3fe036cb403,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1357,1b7046655d3a984cedd74049e4c83a586dcaa9387dc314a24926b8b3d0851985,science_hte_campaign_4dcfd4b46ebc
752,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7ab35492fce944f384caee679ce6ae68,ord_dataset-7d8f5fd922d4497d91cb81489b052746,219,7e706e1c1eaeaeca9b90f3d186f9d7164a902052163e7a4691782e0379e416db,science_hte_campaign_f324e61c5fa2
753,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7ac0db50f36a49e58ab61d63a125e547,ord_dataset-7d8f5fd922d4497d91cb81489b052746,341,22686c31d27ceb56381d9a9b49f2d89b4b6fb074d1b9f7bc2d4a510d9c6e89a4,science_hte_campaign_8510665e92be
754,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7ae1884ef96e452a800e10cae81a6183,ord_dataset-7d8f5fd922d4497d91cb81489b052746,519,8ad2d8294855f8f60d02142c40074b43bbbc552b922c5b5a45fe268b877c3e12,science_hte_campaign_283f403f90e1
755,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7b2531c116b8464b891f53415ea9341d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,913,b0b456a2b906a63d230eb0351b956b4cf69f0b140c519450ae29e70598df9171,science_hte_campaign_d8d10c924377
756,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7b5ddfb006504d0f8bfa63b440f0ea69,ord_dataset-7d8f5fd922d4497d91cb81489b052746,779,eee802a2a7312ff9222a989f3648aa47301f6ac0853dc833e564ebb40ace84ec,science_hte_campaign_97b28884900c
757,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7b7335b4856e41e9bd4fcc5c078a6ba9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1141,54250c07c713a2f8920589c8a0ffef8e0f48021aa3da1ae30f4c4bc373db48c8,science_hte_campaign_2a3be0de5f5e
758,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7bd7324cfcc840ce8067907ffc2a0f65,ord_dataset-7d8f5fd922d4497d91cb81489b052746,380,d26c3577ce7df3ed3308bd80b4eec6e0640e2f1b29910b92fc538eb13d2cb20f,science_hte_campaign_8510665e92be
759,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7bebae5d73864865afcc5399b6b74e2c,ord_dataset-7d8f5fd922d4497d91cb81489b052746,490,01fe3c0f89ff305e453706eda71424f84f09151ff1e7681535846e428b6a047e,science_hte_campaign_283f403f90e1
760,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-7c0fd69d7448490ca199297aeccfa0bd,ord_dataset-7d8f5fd922d4497d91cb81489b052746,843,da228d81d784876d307b84baf6cf67c35bda31797f5878631f0d9ba9ac806998,science_hte_campaign_97b28884900c
