reactant-1,reactant-2,reactant-3,catalyst-1,catalyst-2,solvent-1,solvent-2,solvent-3,solvent-4,solvent-5,ee_s_minus_r_percent
C#CCCCCC=O,O=C(CBr)c1ccc(C(F)(F)F)cc1,Cc1cccc(C)n1,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-43.5
C#CCCCCC=O,O=C(CBr)c1ccc(F)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,13.039999961853027
C#CCCCCC=O,O=C(CBr)c1ccc(-c2ccccc2)cc1,Cc1cccc(C)n1,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-48.380001068115234
C#CCCCCC=O,O=C(CBr)c1ccc(F)cc1,Cc1cccc(C)n1,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,[Ir+3].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-64.88999938964844
C#CCCCCC=O,O=C(CBr)c1ccccc1,Cc1cccc(C)n1,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,14.6899995803833
C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,Cc1cccc(C)n1,O=C(O)[C@@H]1Cc2ccccc2N1,F[P-](F)(F)(F)(F)F.[Ir+3].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,30.5
C#CCCCCC=O,O=C(CBr)c1ccc(Cl)cc1,Cc1cccc(C)n1,C1COCCN1,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-1.7300000190734863
C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,Fc1cc(F)c(-c2ccccn2)[c]([Ir][c]2cc(F)cc(F)c2-c2ccccn2)c1.Fc1ccc(-c2ccccn2)c(F)c1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,12.15999984741211
C#CCCCCC=O,O=C(CBr)c1ccccc1,Cc1cccc(C)n1,O=C(O)[C@@H]1Cc2ccccc2N1,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,67.43000030517578
C#CCCCCC=O,O=C(CBr)c1ccc(C(F)(F)F)cc1,Cc1cccc(C)n1,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,5.78000020980835
C#CCCCCC=O,O=C(CBr)c1ccc(O)cc1,Cc1cccc(C)n1,O=C(O)[C@H]1CCCCN1,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,2.609999895095825
C#CCCCCC=O,O=C(CBr)c1ccc(C(F)(F)F)cc1,Cc1cccc(C)n1,C1COCCN1,COc1ccc(-c2cc(-c3ccc(OC)cc3)[o+]c(-c3ccc(OC)cc3)c2)cc1.F[B-](F)(F)F,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-3.4600000381469727
C#CCCCCC=O,O=C(CBr)c1ccc(C(F)(F)F)cc1,Cc1cccc(C)n1,C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CCCN1,,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,49.220001220703125
C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,Cc1cccc(C)n1,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,O.O.O.O.O.O.[Cl][Ru][Cl].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-48.77000045776367
C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,Cc1cccc(C)n1,NC(=O)C1CCCN1,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,13.4399995803833
C#CCCCCC=O,COc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,O.O.O.O.O.O.[Cl][Ru][Cl].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,4.940000057220459
C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,Cc1cc(C)c(-c2c3ccccc3[n+](C)c3ccccc23)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,35.5099983215332
C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,Cc1cccc(C)n1,C1COCCN1,O=C(O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12.[Na].[Na],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,0.7400000095367432
C#CCCCCC=O,O=C(CBr)c1ccc(Cl)cc1,Cc1cccc(C)n1,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,O.O.O.O.O.O.[Cl][Ru][Cl].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-18.93000030517578
C#CCCCCC=O,O=C(CBr)c1ccc(-c2ccccc2)cc1,Cc1cccc(C)n1,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,Fc1cc(F)c(-c2ccccn2)[c]([Ir][c]2cc(F)cc(F)c2-c2ccccn2)c1.Fc1ccc(-c2ccccn2)c(F)c1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-24.34000015258789
C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1cccc(C)n1,O=C(O)[C@@H]1Cc2ccccc2N1,Cc1cc(C)c(-c2c3ccccc3[n+](C)c3ccccc23)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,56.38999938964844
C#CCCCCC=O,O=C(CBr)c1ccc(F)cc1,Cc1cccc(C)n1,O=C(O)[C@H]1CCCCN1,Cc1cc(C)c(-c2c3ccccc3[n+](C)c3ccccc23)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,4.349999904632568
C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1cccc(C)n1,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-45.77000045776367
C#CCCCCC=O,O=C(CBr)c1ccc(Cl)cc1,Cc1cccc(C)n1,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,Fc1cc(F)c(-c2ccccn2)[c]([Ir][c]2cc(F)cc(F)c2-c2ccccn2)c1.Fc1ccc(-c2ccccn2)c(F)c1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,11.1899995803833
C#CCCCCC=O,O=C(CBr)c1ccc(Cl)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,12.100000381469727
C#CCCCCC=O,COc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,12.8100004196167
C#CCCCCC=O,O=C(CBr)c1ccc(-c2ccccc2)cc1,Cc1cccc(C)n1,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,14.3100004196167
C#CCCCCC=O,O=C(CBr)c1ccc(C(F)(F)F)cc1,Cc1cccc(C)n1,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-16.450000762939453
C#CCCCCC=O,O=C(CBr)c1ccc(F)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,28.59000015258789
C#CCCCCC=O,O=C(CBr)c1ccc(-c2ccccc2)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,Fc1cc(F)c(-c2ccccn2)[c]([Ir][c]2cc(F)cc(F)c2-c2ccccn2)c1.Fc1ccc(-c2ccccn2)c(F)c1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,20.3799991607666
C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,Cc1cc(C)c(-c2c3ccccc3[n+](C)c3ccccc23)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,12.630000114440918
C#CCCCCC=O,O=C(CBr)c1ccccc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,F[P-](F)(F)(F)(F)F.[Ir+3].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-0.25
C#CCCCCC=O,O=C(CBr)c1ccc(-c2ccccc2)cc1,Cc1cccc(C)n1,C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CCCN1,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,40.06999969482422
C#CCCCCC=O,O=C(CBr)c1ccc(Cl)cc1,Cc1cccc(C)n1,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-21.729999542236328
C#CCCCCC=O,O=C(CBr)c1ccc(F)cc1,Cc1cccc(C)n1,O=C(O)[C@H]1CCCCN1,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,14.579999923706055
C#CCCCCC=O,Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,O=C(O)[C@H]1CCCN1,O=C(O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12.[Na].[Na],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,7.769999980926514
C#CCCCCC=O,O=C(CBr)c1ccccc1,Cc1cccc(C)n1,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,O.O.O.O.O.O.[Cl][Ru][Cl].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,16.3700008392334
C#CCCCCC=O,O=C(CBr)c1ccc(-c2ccccc2)cc1,Cc1cccc(C)n1,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-27.56999969482422
C#CCCCCC=O,COc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C1COCCN1,,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-5.670000076293945
C#CCCCCC=O,O=C(CBr)c1ccccc1,Cc1cccc(C)n1,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,F[P-](F)(F)(F)(F)F.[Ir+3].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-74.38999938964844
C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1cccc(C)n1,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,Fc1cc(F)c(-c2ccccn2)[c]([Ir][c]2cc(F)cc(F)c2-c2ccccn2)c1.Fc1ccc(-c2ccccn2)c(F)c1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-33.27000045776367
C#CCCCCC=O,O=C(CBr)c1ccccc1,Cc1cccc(C)n1,NC(=O)C1CCCN1,O=C(O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12.[Na].[Na],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,10.829999923706055
C#CCCCCC=O,O=C(CBr)c1ccc(-c2ccccc2)cc1,Cc1cccc(C)n1,C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CCCN1,O.O.O.O.O.O.[Cl][Ru][Cl].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,47.4900016784668
C#CCCCCC=O,O=C(CBr)c1ccc(C(F)(F)F)cc1,Cc1cccc(C)n1,C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CCCN1,[Ir+3].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,54.58000183105469
C#CCCCCC=O,O=C(CBr)c1ccc(O)cc1,Cc1cccc(C)n1,O=C(O)[C@@H]1Cc2ccccc2N1,Cc1cc(C)c(-c2c3ccccc3[n+](C)c3ccccc23)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,28.479999542236328
C#CCCCCC=O,O=C(CBr)c1ccc(O)cc1,Cc1cccc(C)n1,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-6.989999771118164
C#CCCCCC=O,Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,O=C(O)[C@@H]1Cc2ccccc2N1,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,60.7599983215332
C#CCCCCC=O,Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,8.380000114440918
C#CCCCCC=O,O=C(CBr)c1ccc(O)cc1,Cc1cccc(C)n1,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,COc1ccc(-c2cc(-c3ccc(OC)cc3)[o+]c(-c3ccc(OC)cc3)c2)cc1.F[B-](F)(F)F,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-24.850000381469727
C#CCCCCC=O,Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,3.0
C#CCCCCC=O,O=C(CBr)c1ccc(C(F)(F)F)cc1,Cc1cccc(C)n1,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,O=C(O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12.[Na].[Na],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-48.33000183105469
C#CCCCCC=O,Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,NC(=O)C1CCCN1,Cc1cc(C)c(-c2c3ccccc3[n+](C)c3ccccc23)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,30.709999084472656
C#CCCCCC=O,O=C(CBr)c1ccc(O)cc1,Cc1cccc(C)n1,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,O.O.O.O.O.O.[Cl][Ru][Cl].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-27.09000015258789
C#CCCCCC=O,O=C(CBr)c1ccc(C(F)(F)F)cc1,Cc1cccc(C)n1,NC(=O)C1CCCN1,O.O.O.O.O.O.[Cl][Ru][Cl].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,22.239999771118164
C#CCCCCC=O,COc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,O=C(O)[C@@H]1Cc2ccccc2N1,,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,33.13999938964844
C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1cccc(C)n1,O=C(O)[C@@H]1Cc2ccccc2N1,Cc1ccc(-c2cc(-c3ccc(C)cc3)[o+]c(-c3ccc(C)cc3)c2)cc1.F[B-](F)(F)F,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,50.959999084472656
C#CCCCCC=O,Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,O.O.O.O.O.O.[Cl][Ru][Cl].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,5.050000190734863
C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,Cc1cccc(C)n1,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,COc1ccc(-c2cc(-c3ccc(OC)cc3)[o+]c(-c3ccc(OC)cc3)c2)cc1.F[B-](F)(F)F,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,21.15999984741211
C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,Cc1cccc(C)n1,O=C(O)[C@@H]1Cc2ccccc2N1,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,32.72999954223633
C#CCCCCC=O,O=C(CBr)c1ccc(O)cc1,Cc1cccc(C)n1,O=C(O)C1CSCN1,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,17.760000228881836
C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,Cc1cccc(C)n1,C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CCCN1,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,55.959999084472656
C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,Cc1cccc(C)n1,O=C(O)[C@@H]1Cc2ccccc2N1,Cc1ccc(-c2cc(-c3ccc(C)cc3)[o+]c(-c3ccc(C)cc3)c2)cc1.F[B-](F)(F)F,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,51.08000183105469
C#CCCCCC=O,Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,Cc1ccc(-c2cc(-c3ccc(C)cc3)[o+]c(-c3ccc(C)cc3)c2)cc1.F[B-](F)(F)F,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-34.939998626708984
C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,Cc1cccc(C)n1,NC(=O)C1CCCN1,Cc1ccc(-c2cc(-c3ccc(C)cc3)[o+]c(-c3ccc(C)cc3)c2)cc1.F[B-](F)(F)F,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,16.90999984741211
C#CCCCCC=O,O=C(CBr)c1ccc(-c2ccccc2)cc1,Cc1cccc(C)n1,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,O.O.O.O.O.O.[Cl][Ru][Cl].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-50.959999084472656
C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1cccc(C)n1,O=C(O)[C@H]1CCCCN1,Fc1cc(F)c(-c2ccccn2)[c]([Ir][c]2cc(F)cc(F)c2-c2ccccn2)c1.Fc1ccc(-c2ccccn2)c(F)c1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,7.929999828338623
C#CCCCCC=O,Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,Cc1ccc(-c2cc(-c3ccc(C)cc3)[o+]c(-c3ccc(C)cc3)c2)cc1.F[B-](F)(F)F,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-60.95000076293945
C#CCCCCC=O,Cc1ccc(C(=O)CBr)cc1,Cc1cccc(C)n1,C1COCCN1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,0.949999988079071
C#CCCCCC=O,O=C(CBr)c1ccc(F)cc1,Cc1cccc(C)n1,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,-68.2699966430664
C#CCCCCC=O,O=C(CBr)c1ccc(-c2ccccc2)cc1,Cc1cccc(C)n1,O=C(O)[C@H]1CCCCN1,Fc1cc(F)c(-c2ccccn2)[c]([Ir][c]2cc(F)cc(F)c2-c2ccccn2)c1.Fc1ccc(-c2ccccn2)c(F)c1,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,CN(C)C=O,13.260000228881836
