reactant-1,reactant-2,reagent-1,catalyst-1,catalyst-2,catalyst-3,solvent-1,solvent-2,reaction_time_s,illumination_wavelength_nm,conversion_percent
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Clc1ccc(-c2nc3ccccc3o2)cc1,CCCCCCCCCc1ccnc(-c2cc(CCCCCCCCC)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,94.0146484375
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,c1ccc(-c2ccnc(-c3ccc4ccccc4c3)c2)cc1,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.95206451416016
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,COc1ccc(-c2nc3ccccc3o2)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,97.17524719238281
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(-c3ccccc3)cc2)nc1,c1ccc(-c2ccnc(-c3cc(-c4ccccc4)ccn3)c2)cc1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,97.810546875
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2cccc(Cl)c2)nc1,Cc1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)cc(C)nc3c2n1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.22785186767578
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,COc1ccc(-c2cc(-c3ccccc3)ccn2)cc1,Cc1ccnc(-c2cc(C)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.98658752441406
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Fc1ccc(-c2nc3ccccc3o2)cc1,O=C(O)c1ccnc(-c2cc(C(=O)O)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,94.88140869140625
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,COc1cccc(-c2cc(-c3ccccc3)c(C)cn2)c1,O=C1C(=O)c2cccnc2-c2ncccc21,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2cccc(F)c2)nc1,CCCCCCCCCc1ccnc(-c2cc(CCCCCCCCC)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.87538146972656
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2cccc(Cl)c2)nc1,Cc1ccc2ccc3ccc(C)nc3c2n1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,88.23509979248047
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(F)cc2)nc1,Cc1cc2cccnc2c2ncccc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,88.23509979248047
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc1,Cc1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)cc(C)nc3c2n1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Clc1ccc(-c2nc3ccccc3o2)cc1,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,57.22541427612305
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(-c3ccccc3)cc2)nc1,CC1(C)C(=O)C(C)(C)c2c1c1cccnc1c1ncccc21,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,96.46984100341797
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(-c3ccccc3)cc2)nc1,Cc1ccnc(-c2cc(C)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.87538146972656
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(C)cn2)cc1,CCCCCCCCCc1ccnc(-c2cc(CCCCCCCCC)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,93.1097412109375
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,c1ccc(Cc2ccccn2)cc1,c1ccc(-c2ccnc(-c3cc(-c4ccccc4)ccn3)c2)cc1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,63.55833435058594
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)nc1,Cc1ccnc2c1ccc1cccnc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,94.88140869140625
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(OC(F)(F)F)cc2)nc1,c1ccc(-c2ccnc(-c3cc(-c4ccccc4)ccn3)c2)cc1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,67.1956558227539
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,COc1cccc(-c2cc(-c3ccccc3)c(C)cn2)c1,c1ccc(-c2ccccn2)nc1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(C)cn2)cc1,c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,96.46984100341797
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2cccc(Cl)c2)nc1,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,98.3681869506836
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(F)c(C(F)(F)F)c2)nc1,Cc1ccc2ccc3ccc(C)nc3c2n1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,52.43498992919922
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccccc2)nc1,c1ccc(-c2ccccn2)nc1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,97.810546875
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,c1ccc(-c2nc3ccccc3s2)cc1,Cc1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)cc(C)nc3c2n1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.73799896240234
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)nc1,c1cnc2c(c1)ccc1cccnc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.73799896240234
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Clc1ccc(-c2cc(-c3ccccc3)ccn2)cc1,CCCCCCCCCc1ccnc(-c2cc(CCCCCCCCC)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.5252456665039
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Fc1ccc(-c2nc3ccccc3o2)cc1,COc1ccnc(-c2cc(OC)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,86.21414947509766
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc1,O=C1C(=O)c2cccnc2-c2ncccc21,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2nc3ccccc3o2)cc1,CS(C)=O,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2cccc(F)c2)nc1,CC1(C)C(=O)C(C)(C)c2c1c1cccnc1c1ncccc21,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,98.84195709228516
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(C)cn2)cc1,Cc1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)cc(C)nc3c2n1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,96.46984100341797
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Fc1ccc(-c2cc(-c3ccccc3)ccn2)cc1,O=C(O)c1ccnc(-c2cc(C(=O)O)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.99984741210938
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,c1ccc(-c2ccc(-c3cc(-c4ccccc4)ccn3)cc2)cc1,Cc1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)cc(C)nc3c2n1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.98658752441406
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,c1ccc(-c2ccnc(-c3ccc4ccccc4c3)c2)cc1,CS(C)=O,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1cnc(-c2ccccc2)cc1-c1ccccc1,FC(F)(F)c1ccc(-c2ccc(C(F)(F)F)cn2)nc1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccccc2)nc1,Cc1ccnc2c1ccc1c(C)ccnc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.22785186767578
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccccc2F)nc1,O=C1c2cccnc2-c2ncccc21,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2cccc(F)c2)nc1,c1cnc2c(c1)ccc1cccnc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,97.17524719238281
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2cccc(C#N)c2)nc1,CCCCCCCCCc1ccnc(-c2cc(CCCCCCCCC)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,82.19776916503906
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,COc1cccc(-c2cc(-c3ccccc3)c(C)cn2)c1,CCCCCCCCCc1ccnc(-c2cc(CCCCCCCCC)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,FC(F)(F)c1ccc(-c2nc3ccccc3s2)cc1,CS(C)=O,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(F)cc2F)nc1,O=C1c2cccnc2-c2ncccc21,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,c1ccc(-n2cccn2)cc1,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,97.17524719238281
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(C#N)cc2)nc1,Cc1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)cc(C)nc3c2n1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,94.0146484375
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Clc1ccc(-c2nc3ccccc3o2)cc1,c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(OC(F)(F)F)cc2)nc1,c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,COc1cccc(-c2ccc(C)cn2)c1,Cc1ccnc2c1ccc1cccnc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,c1ccc(-c2ccccn2)cc1,CC1(C)C(=O)C(C)(C)c2c1c1cccnc1c1ncccc21,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,88.23509979248047
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Fc1ccc(-c2nc3ccccc3o2)cc1,Cc1ccnc2c1ccc1cccnc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,72.02444458007812
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccccc2)nc1,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,81.21128845214844
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(C#N)cc2)nc1,Cc1ccnc2c1ccc1cccnc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,86.21414947509766
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,c1ccc2c(c1)ccc1cccnc12,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.5252456665039
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Fc1ccc(-c2ccccn2)cc1,Cc1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)cc(C)nc3c2n1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(Cl)cc2)nc1,Cc1ccnc2c1ccc1cccnc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,85.20319366455078
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,COc1cccc(-c2cc(-c3ccccc3)c(C)cn2)c1,c1cnc2c(c1)ccc1cccnc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,c1ccc(-c2ccccn2)cc1,O=C1c2cccnc2-c2ncccc21,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc1,O=C(O)c1ccnc(-c2cc(C(=O)O)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,73.75070190429688
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccccc2)nc1,FC(F)(F)c1ccc(-c2ccc(C(F)(F)F)cn2)nc1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,c1ccc2c(c1)ccc1cccnc12,Cc1cc2cccnc2c2ncccc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,98.84195709228516
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(-c3ccccc3)cc2)nc1,CCCCCCCCCc1ccnc(-c2cc(CCCCCCCCC)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.87538146972656
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)nc1,COc1ccnc(-c2cc(OC)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.22785186767578
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,CCc1ccc(-c2ccccc2)nc1,COc1ccnc(-c2cc(OC)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,97.17524719238281
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,CCc1ccc(-c2ccc(Cl)cc2)nc1,Cc1cc2cccnc2c2ncccc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.73799896240234
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,c1ccc(-c2ccnc(-c3ccc(N4CCCC4)cc3)c2)cc1,COc1ccnc(-c2cc(OC)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,43.0599365234375
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,CCc1ccc(-c2ccccc2)nc1,Cc1cc2cccnc2c2ncccc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,99.87538146972656
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(F)c(C(F)(F)F)c2)nc1,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,51.47008514404297
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(-c3ccccc3)cc2)nc1,CS(C)=O,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,0.005350000225007534
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(-c3ccccc3)cc2)nc1,Cc1ccnc2c1ccc1c(C)ccnc12,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,97.810546875
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,Cc1ccc(-c2ccc(F)cc2)nc1,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,55.54198455810547
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,FC(F)(F)c1ccc(-c2nc3ccccc3o2)cc1,c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,82.19776916503906
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,COc1ccc(-c2ccc(C)cn2)cc1,FC(F)(F)c1ccc(-c2ccc(C(F)(F)F)cn2)nc1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,43.400054931640625
CCN(CC)c1ccc2oc(=O)c(-c3nc4ccccc4s3)cc2c1,CC(=O)c1ccc(F)cc1Br,CCN(C(C)C)C(C)C,c1ccc(Cc2ccccn2)cc1,CCCCCCCCCc1ccnc(-c2cc(CCCCCCCCC)ccn2)c1,O.[Cl][Ir]([Cl])[Cl],CS(C)=O,CN(C)C=O,18000.0,445.0,75.53501892089844
