artifact_id,old_path,artifact_class,source_sha256,source_sha256_verified,scan_status,blocking_finding_count,informational_finding_count,sensitive_disposition,upload_allowlist_status_after_scan,next_gate
dataset-artifact-f335e993250b265c0829f1f0,processing/derived/yonod/tasks/catechol_research_full_tasks.jsonl,validation-config-or-testset,d869a00db1995bf72775408f30e5079c3be93ccce88f140e1358bc21b7459093,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-a153e2256ac86bd911e4507b,processing/derived/yonod/tasks/expected_pairs.csv,validation-config-or-testset,5868178e5ba69c779c70cb527967424c6c9744e72a00951435f7b66fc0c2bc1d,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-912498391c097f62648dfa2c,processing/derived/yonod/tasks/extended_formal_batch_tasks.csv,validation-config-or-testset,1fe9727dcef73c79e1d610db6318ffa01cf23f9b1ac85073a130c915f29785df,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-0fb8ab2ee4c7d74227376775,processing/derived/yonod/tasks/extended_formal_batch_tasks.jsonl,validation-config-or-testset,f89d946a5a5b65bb8e50005e5a4c78b1408c5dbaa789f74f6af97d13a3c57e93,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-9bd47bc75e0197a6fe92cb2b,processing/derived/yonod/tasks/extended_formal_expected_pairs.csv,validation-config-or-testset,986e0797b5227d43b44222c25b73f68b1272c9e99dd32ee4e14e9828da9320de,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-160b8408b7f77b390761068a,processing/derived/yonod/tasks/extended_sample100_tasks.csv,validation-config-or-testset,97da9aa3c38c386c4fbd6bb5f70588eb4f0b9beefac2a366deb58b24d03b1d5f,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-c495631aa0bb1cdfe42576aa,processing/derived/yonod/tasks/extended_sample100_tasks.jsonl,validation-config-or-testset,0952919048ef8af5236ad681018ad8984abd5097ee34d0ddc48af70372f8f05e,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-79a14f4c4551f651c9b11bc6,processing/derived/yonod/tasks/extended_tasks.csv,validation-config-or-testset,31e72ba63addb38b7fe7ae0e797e3a35f40ed98fb9c4f8007288becd67c856de,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-f95f50bc9ad79646f175ff5f,processing/derived/yonod/tasks/extended_tasks.jsonl,validation-config-or-testset,c5b8e3ec72d1ed4d91609403f4c2789e5aac87b4a857c43758581cf868b93559,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-a9cb24fe92e1c048a711fc25,processing/derived/yonod/tasks/formal_batch_tasks.csv,validation-config-or-testset,e1a140d6ffebcd6eb73eeba06bfdd22208bd4c2c045c1600fec8ce8cbc856583,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-59fe9ec7440bc0a0792e80c6,processing/derived/yonod/tasks/formal_batch_tasks.jsonl,validation-config-or-testset,15c33b4f5371a5e918630684a827a9314e8c7d30410b3fd967ab859713537de3,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-39a66625d7c84aba2fa691f1,processing/derived/yonod/tasks/formal_expected_pairs.csv,validation-config-or-testset,eeca06dd80f2a96435533e3b23928d857400c63ec9a78f3024b5f53f7ee449ea,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-dd98d30ea6b1b3d734697e4a,processing/derived/yonod/tasks/sample100_tasks.csv,validation-config-or-testset,73b6f697dd396f6cef17cc941026a62ec7990311f9f0a51b2044e59ed1da7a8a,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-509b9ec5be41657527c9b2ad,processing/derived/yonod/tasks/sample100_tasks.jsonl,validation-config-or-testset,7e3645732113c4a28755370b3c794f9e5d4df824f35a5cd217addcc74dda6153,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-6ea4e6ed25385467bd8b4106,processing/derived/yonod/tasks/split_audit.csv,validation-config-or-testset,699096cf2b3bb5bfb621243d0d26bfab9b889ede76495461e1e66f6665804f4b,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-739c6d0b43b655d9886e5201,processing/derived/yonod/tasks/tasks.csv,validation-config-or-testset,16c119a43c17536db59d1f3c1644631a9f3a03399f9cb0b0de776d12c2ccc073,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-fb36073b9aa49c52f0fca40e,processing/derived/yonod/tasks/tasks.jsonl,validation-config-or-testset,ce3ab22cc3a28a8938461d69c3f678da0a124f7b571b5af72f86927a162df9ab,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-62b7571e07169a50797a786c,processing/derived/yonod/testsets/extended_sample100_seed20260829/c_n_yield_percent/row_map.csv,validation-config-or-testset,50c5056816c5cdf586de6557aa87630a7e3ae6bf1562622179bd9b34ebd8e75b,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-7bf2fe429842a80bcd37c073,processing/derived/yonod/testsets/extended_sample100_seed20260829/c_n_yield_percent/sample_manifest.json,validation-config-or-testset,e051595b1c5d01fc4ce02de0ce20383ae8bf94192d7bd2fa18c39ae3c5cde593,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-b377f25cc02ef3d0427b8bf8,processing/derived/yonod/testsets/extended_sample100_seed20260829/cernak_member_2be11_conversion_percent/row_map.csv,validation-config-or-testset,1005235a5c0b776ddc180fd9bc2773153b1752f0520428c29b4f3d637c3b363a,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-de7bfb830355639d50aee55c,processing/derived/yonod/testsets/extended_sample100_seed20260829/cernak_member_2be11_conversion_percent/sample_manifest.json,validation-config-or-testset,ef8644c1749754995068ed751bbd9f3f89dc6ddb3215689e8f2a4beb6e8a9846,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-bc431d0fab597f4ce069ac15,processing/derived/yonod/testsets/extended_sample100_seed20260829/cernak_member_3b8a2e_conversion_percent/row_map.csv,validation-config-or-testset,4300ebe11484401d37eb73f2b4f85a624a90f33178d34a8dc9ee3b14dfba2d78,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-cbfc8855ede26c60151d28f2,processing/derived/yonod/testsets/extended_sample100_seed20260829/cernak_member_3b8a2e_conversion_percent/sample_manifest.json,validation-config-or-testset,84393ff6d15d55730e3393c87d4c48b0babcc57cedd63f3b95be83123ddd7fa3,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-46a7ae86046a04e2813da074,processing/derived/yonod/testsets/extended_sample100_seed20260829/chan_lam_yield_percent/row_map.csv,validation-config-or-testset,6515d0db010ede9773910a8515925cb5c7668628cba21e6eca99061fe43a0437,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-5aff2a3c3ed279ed4d1b53c6,processing/derived/yonod/testsets/extended_sample100_seed20260829/chan_lam_yield_percent/sample_manifest.json,validation-config-or-testset,1d0a10eda6d5f328f3096bc7d525a8349f745406ca9a1824ef2a6c81b7fd72b8,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-f84173cd0070e2daa08c7d17,processing/derived/yonod/testsets/extended_sample100_seed20260829/roche_borylation_yield_percent/row_map.csv,validation-config-or-testset,730d154286952ce23d74440df7a0600b13f230d6d84996061cfbf2956377b2ef,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-5806f9d5e2bc6477806f2ae3,processing/derived/yonod/testsets/extended_sample100_seed20260829/roche_borylation_yield_percent/sample_manifest.json,validation-config-or-testset,4a6947134c89e98701e3540b6355743545b1e3e8ccdbec7351b1126774ce1da7,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-d6638a9b72132598c7fc6598,processing/derived/yonod/testsets/sample100_seed20260829/ahneman_yield_percent/row_map.csv,validation-config-or-testset,1f02f17799355c9b506a07bfa435be4e0f4ce2e0c95439b66ce3e1a6d109a9a0,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-1ff983a798b06d598897f422,processing/derived/yonod/testsets/sample100_seed20260829/ahneman_yield_percent/sample_manifest.json,validation-config-or-testset,a081f5f30488684deb1fe32d5e04b82ec9a9975e9086784c53446fb23cc1399c,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-3723f84781f95a4e44570b9e,processing/derived/yonod/testsets/sample100_seed20260829/chemrxiv_amide_yield_percent/row_map.csv,validation-config-or-testset,0aa8ef3bbebf68ac83348ad3ae6fbc3cbc5195e5b7295fa6be5bf748f44e5cbb,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-deb09bd00971543715902cf9,processing/derived/yonod/testsets/sample100_seed20260829/chemrxiv_amide_yield_percent/sample_manifest.json,validation-config-or-testset,fc11ad90703a5bc513af50aaff09e602927acd80cbd91322a089506c3336d78d,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-ed8366649a11210d7ce2094a,processing/derived/yonod/testsets/sample100_seed20260829/chemrxiv_ch_arylation_yield_percent/row_map.csv,validation-config-or-testset,3870f7e55db73ebaa08e03811b9ceed841b1cae03848c7aaac582581f2de1938,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-366871deed2a4f29d1de7d61,processing/derived/yonod/testsets/sample100_seed20260829/chemrxiv_ch_arylation_yield_percent/sample_manifest.json,validation-config-or-testset,686f75520f64c782c5513d8965fb4b5c504f7018374dddba6a2a019f114c032a,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-242673e58245a4e26ab60fe4,processing/derived/yonod/testsets/sample100_seed20260829/nano_yield_percent/row_map.csv,validation-config-or-testset,e6d103c04b17c79eb48d218dcbf3bb12352d57cdc3a74cea781f51d5e5d56f70,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-34da030b5a4f9cf331013cc7,processing/derived/yonod/testsets/sample100_seed20260829/nano_yield_percent/sample_manifest.json,validation-config-or-testset,892b525f9f50b875f2aeef73b507d37bd8972cd1f731692bac4dc939954a889b,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-a26aaa60788e09a99fbc2678,processing/derived/yonod/testsets/sample100_seed20260829/photodehalogenation_conversion_percent/row_map.csv,validation-config-or-testset,36c5f4feb82306a3b475e7ae3755970d71f4f9179df9f20752a379f894a19d73,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-fe89d2fa0c3d9f3f9bb991e0,processing/derived/yonod/testsets/sample100_seed20260829/photodehalogenation_conversion_percent/sample_manifest.json,validation-config-or-testset,1103e313583ec2acb266c45a467b08215e1b771add45be4ddca5d717670a08f1,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-7810c853a6b6d3866f611091,processing/derived/yonod/testsets/sample100_seed20260829/shields_yield_percent/row_map.csv,validation-config-or-testset,f408b98a5caef9d9b53fc3ca2a76d9a1dd68a99d1163388ee879683749c0db17,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-17217428d68d7a14b033b941,processing/derived/yonod/testsets/sample100_seed20260829/shields_yield_percent/sample_manifest.json,validation-config-or-testset,f186ebdccbbf9c76e87a2d2702661cb67c955e0b6b48b62db9e123b36cfef9b1,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-3eba3c0cf361ac8fbd4b9dab,processing/derived/yonod/testsets/sample100_seed20260829/suzuki_yield_percent/row_map.csv,validation-config-or-testset,12e2d2a0e5b1a81385ce49f05ce3acaf33d27f2a1ad681d408ff4d07fd6a6def,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-c59cc99b585c12ed9a13625c,processing/derived/yonod/testsets/sample100_seed20260829/suzuki_yield_percent/sample_manifest.json,validation-config-or-testset,7ed0ecab2f8e947dffff6b3585b3148c0cc5e47a48472910fd768afaff494cec,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-e940175f4b735cdd7c14d373,processing/migration/00_freeze_check.md,legacy-migration-evidence,b79f531a31a99b0b65be129e6c8e1cf6d8abaf71209e5e58f520fbfd4c036048,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-064b3184a1e4cf215acec7aa,processing/migration/01_git_boundaries.md,legacy-migration-evidence,049259fb947ec047c6bcecbd24679680a7506493bdfdd4990efa6f74c5403c17,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-611ff62990c3ad1581c69656,processing/migration/01_inventory.csv,legacy-migration-evidence,127433ee28adc881cde2f65df7a1b39e05e081df318cf65a9bd78a576083b689,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-71ffc290e715c91014160bea,processing/migration/01_inventory_summary.json,legacy-migration-evidence,a0ceca2627ab6200612ffa78f813d0790f069ccfedc833960b9c42001bcd4414,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-73a3327858c1e4aba6d7ebe7,processing/migration/01_path_references.csv,legacy-migration-evidence,1b568c6e42ccd34dd880b27ab7faaef947ec824f42d942733ceb958ade3cd7df,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-01bcacd56e08587064ec8994,processing/migration/02_ambiguities.md,legacy-migration-evidence,6692eb5fe0b569104d2c71dc97ec19c98c7dbbe7b8407b61de0758f1d72c3f88,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-aa95dc32206d506a12500b09,processing/migration/02_path_mapping.csv,legacy-migration-evidence,78891e63d532a54d12fdae49095d46d6b24f1df9f09b79ad6ec857f8e02700cc,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-c68b792f737e5b1dec55adaa,processing/migration/03_batch_migration_log.json,legacy-migration-evidence,24b096b00f399532ba7065dc3e78fbbad85ecf81339c9c873d6c50443db81b4e,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-95832f3531e419f272d56b5f,processing/migration/03_batch_migration_log.md,legacy-migration-evidence,d527801813e3a847f2417241c09561f5b7f73a9b9a1740855b06722abe67c100,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-bec3122179f156fabf61ecd3,processing/migration/04_git_cutover.json,legacy-migration-evidence,69232f5f06b0bd09c2c99dd3afc5d077b9ba904c512e7f9a93d99cc5c622c764,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-f8d02ecc22bef7d872c7438b,processing/migration/04_git_cutover.md,legacy-migration-evidence,c7d3b1ed6884fcf24e5086385f83d75eee9a7787f7634d4907a63e05d066c4c7,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-6feed51111970510094c7969,processing/migration/05_path_compatibility_notes.md,legacy-migration-evidence,d85d6babc31e1419c1a60dc6fc205b98ae6ed672a9e8953515935d1ac8751794,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-48e3998440480e04a75dac2e,processing/migration/05_path_reference_manual_review.csv,legacy-migration-evidence,ae44b8ea3e132d404033c6d51bcf378a531cfd5bd61c78e8ae7b51c191d03605,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-19561baffb50fade33aed6ca,processing/migration/05_path_reference_scan.csv,legacy-migration-evidence,9ed4bbb09abfad7031c32f3138d2593ef90085640dae7cdcb95d26e16b1e4bd6,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-a0684da7f5903fc0ffa26819,processing/migration/05_path_reference_scan_summary.json,legacy-migration-evidence,9221c40ee18f45e99d91b61b00133376070b8dd5102114ee3957a2a15cdf2efd,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-2ebd2808a5ada9179c95f20e,processing/migration/05_path_reference_update_summary.json,legacy-migration-evidence,92ace0b1ea773e732630f3ea1ffa1caef2cedc9754317dcec153b3851a196d51,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-dce961f7a23046cf07feaeff,processing/migration/05_path_reference_updates.csv,legacy-migration-evidence,69745dd8fc3e408c1686f16148c5b0f6409dea80133b9dd89c2af451a11fd8ed,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-2438ed7e2c9f899c8c044b0d,processing/migration/05_remaining_reference_explanations.csv,legacy-migration-evidence,8540ac4502bf9f3984dc00a7d73c223c3f893cc31287b9d218bdc4648a2871b5,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-d06ebfee33098ea8c5ecd587,processing/migration/05_runtime_path_blockers.csv,legacy-migration-evidence,7a276bc07c76e5ccfe54dbfbe5824625b511e8db6e178b9ac1c736083602936d,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-7f8a65568b45c6ad1b681874,processing/migration/06_blocking_conditions.md,legacy-migration-evidence,f44df71a046c55037c04a64596ca24c9d076a8fae98cd387f48d7ac4b8f28db4,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-0bd85e8c99dd8d1e6b59a1f5,processing/migration/06_compatibility_exit_criteria.md,legacy-migration-evidence,ddcd362b6982c82c8e92af4b7b502b90fcc44606523e7288c2e59a01139139d1,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-522d12e71a40316678f1440f,processing/migration/06_rollback_plan.md,legacy-migration-evidence,df99c09233aa8814f2a44a8e51020263b59be2f1b957ce3a46711690fd123b89,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-36d2db9c67917bcd766569f5,processing/migration/06_rollback_summary.json,legacy-migration-evidence,ca61f560c8fbebe53ca149e5c4809828555c3b8174012c9a35ae3da296a50653,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-b2c9f30037f9595886eb95bf,processing/migration/07_final_acceptance_report.md,legacy-migration-evidence,67949624c6af62062f59efc71a701d9b77aebbb3a4986cf10e00aaa16080f522,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-faffc3db3267aa8ac59e01e2,processing/migration/07_final_acceptance_summary.json,legacy-migration-evidence,3b36633651d3b629ac03d85a29603ac7ef6485c29173553a76f3d6fe099128b5,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-6b3c47de00b64131270e75eb,processing/migration/07_final_mapping_validation.csv,legacy-migration-evidence,f114887fb66849cd1e3a2501ba1c3508d82c5370f0b5a709b349ac0deaca0d82,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-6498777e00fcaeefec10e013,processing/migration/07_report_link_check.csv,legacy-migration-evidence,c57b989c7b332afc780b889610b82abc4d3404f86dd9a4ebe7f59ca08dfc1180,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-f646649ca3aedb343396dd7a,processing/migration/08_authorized_cleanup_precheck.json,legacy-migration-evidence,604a63b8d11f6460de1bf7b5ca8df80e92f204f0222dbc8b519dd9cc98936e3c,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-ec0b3f200b0d4635d4ed878e,processing/migration/08_authorized_cleanup_result.json,legacy-migration-evidence,a8fdb3eaa57d1243d56b5ab74d9f8c70584bed1739f171d8f4275e11e401302b,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-165ce744c1ca565284716810,processing/migration/08_authorized_cleanup_result.md,legacy-migration-evidence,6906fdc114057647547816a9c2217ce26d5035db8daac41939b3f9a06f8b65e1,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-83cb765ee379c47b44845cf8,processing/scripts/build_yonod_packages.py,pipeline-source,8d8e69f6d4f39f34c3314f6c2a9db24b305c2f0c09ab7d5552003b03950dfe68,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-67154acca37a81364efca927,processing/scripts/build_yonod_wave_a.py,pipeline-source,bb7794418f3411072623d0b0027e92281b8be749dce8ced2d0df5128f343587e,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-3a1fea3d6be3afefa36ef071,processing/scripts/convert_to_parquet.py,pipeline-source,b7cf5f183b1fbc3fc8d0c1fc32afc4417d6a34b89b3dbd733a9e5b457340669c,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-c53fc5a3143c30f2193f9f91,processing/scripts/download_from_huggingface.py,pipeline-source,be8e7fe26d768499c3c18edb6e033ca99f6efd23355ce326f3f72dd05aaed90f,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-ab3f292af415d51b8d5fbb64,processing/scripts/preflight_yonod_wave_a.py,pipeline-source,df51276245b8142c5f142e10bb05fa5eccd18339062a69adff437805935cc367,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-56be399a11a8046142c9808e,processing/scripts/process_dataset.py,pipeline-source,ad1e3b9d64c502b522f99711f68c1ee239d0414c2d54e1d19c2e3aa02b770efd,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-4a86b75d45c64cc2094a8438,processing/scripts/process_dataset_test.py,pipeline-test,35be81cf691f55afa3ada75926e94bef33fedeb46200adbbdf4763c35b2c0557,true,passed_sensitive_gate,0,1,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-86cdba984ba4e02385938011,processing/scripts/upload_to_huggingface.py,pipeline-source,47fafd8ce4979f7d0a88c389d74cfa9f0b3b48a76d0d9b88312ad19438a3bcd8,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-eec148c541f69864411f191b,processing/scripts/upload_to_huggingface_test.py,pipeline-test,8610403829a4b6f606688d0039128ed340aa17117424e8ab273d107c5675058b,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-7897a0cfa893554d42a41672,processing/scripts/yonod_batch_tasks.py,pipeline-source,38e8049b65d636659298350c3024cd25ca8c76f4afcd7433d9c34e2ef21e512f,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-f7cf17f7e8a3fa33798a4d57,processing/scripts/yonod_dataset_builder.py,pipeline-source,b86640e380131eb2090381f022f6c058e6653ef907de7a2ebbfdefdc2002d39e,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-22ad0bb9dd5ceb4d576c69ae,processing/scripts/yonod_projection.py,pipeline-source,d03f15ffd2ac5d71b9dc48a531e88f2973476901a748eabfb9c699586acf1740,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-e2360948df020a03a17a736c,processing/scripts/yonod_step27_validation.py,pipeline-source,4b7ddd8197f961e24d0f6c76507327f680c7e4dd2d2f9a9974528cf30e8a57bc,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-d9199fe60793249ba867403d,processing/scripts/yonod_step28_acceptance.py,pipeline-source,da53a21300880e3c86d00ec93da6064363d20fe867892a3f010a66063f91f598,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
dataset-artifact-1b1af0acb9256a1498a2d851,processing/scripts/yonod_wave_a.py,pipeline-source,3f3697368990775719aefe1db2419931650930e9a87f3493b3c390d6b7b67606,true,passed_sensitive_gate,0,0,accepted_pending_remaining_gates,eligible_pending_remaining_release_gates,steps-08-through-25
