reactant-1,reagent-1,reagent-2,reagent-3,reagent-4,reagent-5,catalyst-1,catalyst-2,solvent-1,solvent-2,product,temperature_c,reaction_time_s,yield_percent
Cc1cccc(N(C)C)c1,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,CC1(C)OBOC1(C)C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.[Cl-].[Cl-].[Ir].[Ir],,C1CCOC1,,Cc1cc(B2OC(C)(C)C(C)(C)O2)cc(N(C)C)c1,80.0,28800.0,12.0
CC1(C)COC2(CCCC2)OC1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,Cc1ccc2ccc3cccnc3c2n1,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCCCCCC1,,CC1(C)COC2(CCC(B3OC(C)(C)C(C)(C)O3)C2)OC1,100.0,72000.0,31.0
CCCCCC(=O)NCc1ccccc1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,Cc1cccc(C)n1,O=C(Nc1ccccc1-c1cccnc1)NC1CCCCC1,CC(C)[Si](Oc1ccc2ccccc2c1-c1c(Op2oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)ccc2ccccc12)(C(C)C)C(C)C,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,COC1CCCC1,Cc1ccccc1,CCC(CCC(=O)NCc1ccccc1)B1OC(C)(C)C(C)(C)O1,25.0,172800.0,82.0
CN(C)c1ccc(C#N)cc1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,CN(C)c1ccc(C#N)c(B2OC(C)(C)C(C)(C)O2)c1,25.0,259200.0,58.0
COc1cccc(OC)c1,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,CC1(C)OBOC1(C)C,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,COc1cc(OC)cc(B2OC(C)(C)C(C)(C)O2)c1,80.0,28800.0,47.0
Cc1cccc(Br)c1,CC1(C)OBOC1(C)C,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,,,,,,COC(C)(C)C,,Cc1cc(Br)cc(B2OC(C)(C)C(C)(C)O2)c1,25.0,14400.0,44.0
O=C(Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F)C1CCC1,CCC(C)C(NC(C)=O)C1=NC(CC(C)C)CO1,O=P(O)(O)O.[K],CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,CC#N.CC#N.CC#N.CC#N.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Pd+2],,CC#N,ClCCCl,CC1(C)OB(C2CCC2C(=O)Nc2c(F)c(F)c(C(F)(F)F)c(F)c2F)OC1(C)C,80.0,54000.0,85.0
Cc1nc2ccccc2o1,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,Cc1nc2cccc(B3OC(C)(C)C(C)(C)O3)c2o1,25.0,93600.0,68.0
Cc1cccc(Br)c1,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,CC1(C)OBOC1(C)C,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,,,C1=CCCC=CCC1.C1=CCCC=CCC1.[Cl-].[Cl-].[Ir].[Ir],,C1CCOC1,,Cc1cc(Br)cc(B2OC(C)(C)C(C)(C)O2)c1,25.0,14400.0,0.0
CN1CCCc2ccccc21,CC(C)(O)C(C)(C)O,CCN(CC)CC,B1Oc2ccccc2O1,,,Fc1c(F)c(F)c(B(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,,Cc1ccccc1,,CN1CCCc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,120.0,172800.0,83.0
C1CCOC1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,c1cnc2c(c1)ccc1cccnc12,,,,,,,,CC1(C)OB(C2CCOC2)OC1(C)C,100.0,172800.0,42.0
Cc1cccc(Br)c1,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,Cc1cc(Br)cc(B2OC(C)(C)C(C)(C)O2)c1,25.0,14400.0,73.0
CC(C)(C)OC(=O)Nc1ccc(C(F)(F)F)cc1,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,CC1(C)OBOC1(C)C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCCCC1,,CC(C)(C)OC(=O)Nc1ccc(C(F)(F)F)cc1B1OC(C)(C)C(C)(C)O1,120.0,3600.0,82.0
O=C(Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F)c1ccccc1,O=S(=O)(O)OOS(=O)(=O)O.[K],O=S(=O)(O)C(F)(F)F.[Na],CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,CC(=O)O.[Pd],,CC#N,,CC1(C)OB(c2ccccc2C(=O)Nc2c(F)c(F)c(C(F)(F)F)c(F)c2F)OC1(C)C,80.0,43200.0,18.0
CCCCCCN(CCCCCC)C(=O)c1ccccc1-c1ccccc1,O=C(Nc1ccccc1-c1ccc(-c2ccccn2)nc1)NC1CCCCC1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,Cc1ccc(C)cc1,,CCCCCCN(CCCCCC)C(=O)c1cc(B2OC(C)(C)C(C)(C)O2)ccc1-c1ccccc1,25.0,57600.0,25.0
O=C(Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F)c1ccccc1,Cc1ccc(S(=O)(=O)O)cc1.[Na],O=S(=O)(O)OOS(=O)(=O)O.[K],CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,O=C(C=Cc1ccccc1)C=Cc1ccccc1,,CC(=O)O.[Pd],,CC#N,,CC1(C)OB(c2ccccc2C(=O)Nc2c(F)c(F)c(C(F)(F)F)c(F)c2F)OC1(C)C,80.0,43200.0,55.0
C1CCOC1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,COc1cc(OC)c(-c2cnc3c(ccc4cc(-c5c(OC)cc(OC)cc5OC)cnc43)c2)c(OC)c1,,,,,,,,CC1(C)OB(C2CCOC2)OC1(C)C,100.0,172800.0,14.0
Cc1ccccc1O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,CCN(CC)CC,CC(C)(O)C(C)(C)O,C1COB(B2OCCO2)O1,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,Cc1ccccc1,ClC(Cl)Cl,Cc1cccc(B2OC(C)(C)C(C)(C)O2)c1O,80.0,9000.0,73.0
Cc1cccc(Br)c1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,,,C1=CCCC=CCC1.C1=CCCC=CCC1.[Cl-].[Cl-].[Ir].[Ir],,C1CCOC1,,Cc1cc(Br)cc(B2OC(C)(C)C(C)(C)O2)c1,25.0,14400.0,0.0
c1ccc2c(-c3nccc4ccccc34)cccc2c1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,C(=Nc1ccccc1)c1ccccn1,CC1(C)OBOC1(C)C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.[Cl-].[Cl-].[Ir].[Ir],,C1CCOC1,,CC1(C)OB(c2ccc3ccccc3c2-c2nccc3ccccc23)OC1(C)C,50.0,72000.0,60.0
O=C1c2ccccc2C(=O)N1C1(C(=O)Nc2c(F)c(F)c(C(F)(F)F)c(F)c2F)CCC1,CC(=O)O,O=C(O)O.[K],CC[N+](CC)(CC)CC.F[B-](F)(F)F,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,COc1cc(OC)c2ccccc2n1,CC(=O)O.[Pd],,CC#N,,CC1(C)OB(C2CCC2(C(=O)Nc2c(F)c(F)c(C(F)(F)F)c(F)c2F)N2C(=O)c3ccccc3C2=O)OC1(C)C,80.0,54000.0,72.0
O=C(Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F)c1ccccc1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,O=C(C=Cc1ccccc1)C=Cc1ccccc1,Cc1ccc(S(=O)(=O)O)cc1.[Na],O=S(=O)(O)OOS(=O)(=O)O.[K],,CC(=O)O.[Pd],,CC#N,,CC1(C)OB(c2ccccc2C(=O)Nc2c(F)c(F)c(C(F)(F)F)c(F)c2F)OC1(C)C,80.0,43200.0,51.0
Cc1ccc(C(=O)NCc2ccccc2)cc1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,Cc1[nH]c2c(NC(=O)c3ccc(-c4ccccn4)nc3)cccc2c1C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,Cc1ccc(C(=O)NCc2ccccc2)c(B2OC(C)(C)C(C)(C)O2)c1,60.0,345600.0,71.0
CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2[nH]1,O=C(Nc1ccccc1-c1ccc(-c2ccccn2)nc1)NC1CCCCC1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,Cc1ccc(C)cc1,,CCCCCCN(CCCCCC)C(=O)c1cc2cccc(B3OC(C)(C)C(C)(C)O3)c2[nH]1,25.0,86400.0,86.0
CC(C)(C)C(=O)n1ccc2ccccc21,CC(C)(O)C(C)(C)O,BrB(Br)Br,,,,,,,,CC1(C)OB(c2cccc3cc[nH]c23)OC1(C)C,25.0,57600.0,71.0
Cc1ccc2ccc(C#N)cc2n1,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,COC(C)(C)C,,Cc1cc(B2OC(C)(C)C(C)(C)O2)c2ccc(C#N)cc2n1,25.0,172800.0,86.0
CC(C)N(C(=O)c1cc(Br)ccc1Cl)C(C)C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,O=c1ccc2cccc(-c3ccc(-c4ccccn4)nc3)c2[nH]1,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],CC(C)(C)O.[K],C1CCOC1,,CC(C)N(C(=O)c1cc(Br)cc(B2OC(C)(C)C(C)(C)O2)c1Cl)C(C)C,80.0,43200.0,84.0
O=Cc1ccc(OCc2ccccc2)cc1,CC1(C)OBOC1(C)C,CN,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,CC1(C)OB(c2cc(C=O)ccc2OCc2ccccc2)OC1(C)C,90.0,43200.0,89.0
CCOP(=O)(OCC)c1ccccc1C(F)(F)F,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,Cc1ccc(C)cc1,,CCOP(=O)(OCC)c1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(F)(F)F,40.0,57600.0,35.0
COc1ccc2ccn(C(=O)C(C)(C)C)c2c1,BrB(Br)Br,CC(C)(O)C(C)(C)O,,,,,,,,COc1ccc2ccn(C(=O)C(C)(C)C)c2c1B1OC(C)(C)C(C)(C)O1,25.0,57600.0,35.0
CCOC(=O)c1ccco1,O=c1ccc2cccc(-c3ccc(-c4ccccn4)nc3)c2[nH]1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,CC(C)(C)O.[K],,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,CCOC(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)o1,80.0,43200.0,85.0
CN(C)N=Cc1ccccc1F,CC1(C)OBOC1(C)C,C(=NN(Cc1ccccc1)Cc1ccccc1)c1ccccn1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,CN(C)N=Cc1c(F)cccc1B1OC(C)(C)C(C)(C)O1,80.0,86400.0,72.0
Fc1cccc2cc[nH]c12,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,,,Cc1cc(C)c(-n2ccn(-c3c(C)cc(C)cc3C)[c]2=[Ni]=[c]2n(-c3c(C)cc(C)cc3C)ccn2-c2c(C)cc(C)cc2C)c(C)c1,,CCCCCC,,CC1(C)OB(c2c[nH]c3c(F)cccc23)OC1(C)C,60.0,14400.0,50.0
CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1cccc(Cl)c1,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,CC1(C)OBOC1(C)C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,COC(C)(C)C,,CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1cc(Cl)cc(B2OC(C)(C)C(C)(C)O2)c1,50.0,129600.0,91.0
COc1cccc(OC)c1OC,CC1(C)OBOC1(C)C,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,COc1cc(B2OC(C)(C)C(C)(C)O2)cc(OC)c1OC,25.0,9000.0,10.0
Cc1cccc(Br)c1,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,CC1(C)OBOC1(C)C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,CCN(CC)CC,,Cc1cc(Br)cc(B2OC(C)(C)C(C)(C)O2)c1,25.0,14400.0,35.0
CNC(=O)c1ccc(Cl)cc1,Cc1[nH]c2c(NC(=O)c3ccc(-c4ccccn4)nc3)cccc2c1C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,CNC(=O)c1ccc(Cl)cc1B1OC(C)(C)C(C)(C)O1,60.0,345600.0,65.0
Cc1cccc(N(C)C)c1,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,c1ccc(P(c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)cc1,CC1(C)OBOC1(C)C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,Cc1cc(B2OC(C)(C)C(C)(C)O2)cc(N(C)C)c1,80.0,28800.0,6.0
CC(C)(C)c1ccc(Cl)cc1,c1ccc(N2B(B3Nc4ccccc4N3c3ccccn3)Nc3ccccc32)nc1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,COC1CCCC1,,CC(C)(C)c1ccc(Cl)c(B2OC(C)(C)C(C)(C)O2)c1,100.0,57600.0,80.0
COc1cccc(OC)c1,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,CC1(C)OBOC1(C)C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,CCN(C(C)C)C(C)C,,COc1cc(OC)cc(B2OC(C)(C)C(C)(C)O2)c1,80.0,28800.0,86.0
COc1ccc2[nH]ccc2c1,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,CC1(C)OBOC1(C)C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.[Cl-].[Cl-].[Ir].[Ir],,C1CCOC1,,COc1cc(B2OC(C)(C)C(C)(C)O2)c2[nH]ccc2c1,80.0,21600.0,60.0
c1ccc2c(-c3nccc4ccccc34)cccc2c1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,C(=NN(Cc1ccccc1)Cc1ccccc1)c1ccccn1,CC1(C)OBOC1(C)C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.[Cl-].[Cl-].[Ir].[Ir],,C1CCOC1,,CC1(C)OB(c2ccc3ccccc3c2-c2nccc3ccccc23)OC1(C)C,50.0,72000.0,78.0
CC(C)N(C(=O)c1cccc(F)c1)C(C)C,O=c1ccc2cccc(-c3ccc(-c4ccccn4)nc3)c2[nH]1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,,CC(C)(C)O.[K],C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],C1CCOC1,,CC(C)N(C(=O)c1cc(F)cc(B2OC(C)(C)C(C)(C)O2)c1)C(C)C,80.0,43200.0,78.0
C1CCOC1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,CC(C)[Si](Cc1ccnc2c1ccc1c(C[Si](C(C)C)(C(C)C)C(C)C)ccnc12)(C(C)C)C(C)C,,,,,,,,CC1(C)OB(C2CCOC2)OC1(C)C,100.0,172800.0,55.0
CCOC(=O)c1cccc(F)c1,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,CCOC(=O)c1ccc(B2OC(C)(C)C(C)(C)O2)c(F)c1,50.0,86400.0,64.0
Cc1cccc(N(C)C)c1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,Cc1cc(B2OC(C)(C)C(C)(C)O2)cc(N(C)C)c1,80.0,28800.0,54.0
COc1cccc(OC)c1,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,CC1(C)OBOC1(C)C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,COc1cc(OC)cc(B2OC(C)(C)C(C)(C)O2)c1,80.0,28800.0,88.0
CN(C)c1cccc(N(C)C)c1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,c1ccc(N2B(B3Nc4ccccc4N3c3ccccn3)Nc3ccccc32)nc1,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,COC1CCCC1,,CN(C)c1cc(B2OC(C)(C)C(C)(C)O2)cc(N(C)C)c1,100.0,86400.0,93.0
CC(C)(C)C(=O)NC1CC1,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,CC1(C)OBOC1(C)C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCCCC1,,CC(C)(C)C(=O)NC1CC1B1OC(C)(C)C(C)(C)O1,80.0,64800.0,62.0
Cc1cccc(Br)c1,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,CC1(C)OBOC1(C)C,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,COC1CCCC1,,Cc1cc(Br)cc(B2OC(C)(C)C(C)(C)O2)c1,25.0,14400.0,30.0
CC(C(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F)C1CCOCC1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,O=C(O)O.[K],CC[N+](CC)(CC)CC.F[B-](F)(F)F,COc1cc(OC)c2ccccc2n1,CC(=O)O,CC(=O)O.[Pd],,CC#N,,CC1(C)OB(CC(C(=O)Nc2c(F)c(F)c(C(F)(F)F)c(F)c2F)C2CCOCC2)OC1(C)C,80.0,54000.0,70.0
Cc1cccc(Br)c1,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,,,C1=CCCC=CCC1.C1=CCCC=CCC1.[Cl-].[Cl-].[Ir].[Ir],,C1CCOC1,,Cc1cc(Br)cc(B2OC(C)(C)C(C)(C)O2)c1,25.0,14400.0,0.0
CC(C)(C)C(=O)NC1CC1,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCCCC1,,CC(C)(C)C(=O)NC1CC1B1OC(C)(C)C(C)(C)O1,70.0,64800.0,43.0
CC(C(=O)Nc1ccc(F)cc1F)N1C(=O)c2ccccc2C1=O,CC[N+](CC)(CC)CC.F[B-](F)(F)F,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,O=C(O)O.[K],CC(=O)O,COc1cc(OC)c2ccccc2n1,CC(=O)O.[Pd],,CC#N,,CC1(C)OB(CC(C(=O)Nc2ccc(F)cc2F)N2C(=O)c3ccccc3C2=O)OC1(C)C,80.0,54000.0,15.0
O=Cc1ccccc1Br,CC(C)(C)N,CC1(C)OBOC1(C)C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,Nc1cccc2cccnc12,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,CC1(C)OB(c2cccc(Br)c2C=O)OC1(C)C,90.0,43200.0,21.0
COc1ccccc1C(=O)N(C(C)C)C(C)C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,O=c1ccc2cccc(-c3ccc(-c4ccccn4)nc3)c2[nH]1,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],CC(C)(C)O.[K],C1CCOC1,,COc1ccc(B2OC(C)(C)C(C)(C)O2)cc1C(=O)N(C(C)C)C(C)C,80.0,43200.0,94.0
COc1cccc(C(=O)NCc2ccccc2)c1,Cc1[nH]c2c(NC(=O)c3ccc(-c4ccccn4)nc3)cccc2c1C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,COc1ccc(B2OC(C)(C)C(C)(C)O2)c(C(=O)NCc2ccccc2)c1,60.0,345600.0,81.0
CCCCCC(=O)N(Cc1ccccc1)Cc1ccccc1,Cc1cccc(C)n1,O=C(Nc1ccccc1-c1cccnc1)NC1CCCCC1,CC(C)[Si](Oc1ccc2ccccc2c1-c1c(Op2oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)ccc2ccccc12)(C(C)C)C(C)C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,COC1CCCC1,Cc1ccccc1,CCC(CCC(=O)N(Cc1ccccc1)Cc1ccccc1)B1OC(C)(C)C(C)(C)O1,25.0,172800.0,87.0
COc1ccc(-c2nc3ccccc3o2)cc1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,COc1ccc(-c2nc3cccc(B4OC(C)(C)C(C)(C)O4)c3o2)cc1,25.0,86400.0,72.0
CN(C(=O)c1ccccc1)C(C)(C)C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,O=c1ccc2cccc(-c3ccc(-c4ccccn4)nc3)c2[nH]1,,,,CC(C)(C)O.[K],C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],C1CCOC1,,CN(C(=O)c1cccc(B2OC(C)(C)C(C)(C)O2)c1)C(C)(C)C,80.0,43200.0,65.0
Cc1cccc(N(C)C)c1,C1CCc2c(c3c(c4c2CCCC4)CCCC3)C1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,Cc1cc(B2OC(C)(C)C(C)(C)O2)cc(N(C)C)c1,80.0,28800.0,55.0
c1ccc2[nH]ccc2c1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,O=c1ccc2cccc(-c3ccc(-c4ccccn4)nc3)c2[nH]1,,,,C1=CCCC=CCC1.C1=CCCC=CCC1.C[OH2+].C[OH2+].[Ir].[Ir],,C1CCOC1,,CC1(C)OB(c2cc3ccccc3[nH]2)OC1(C)C,80.0,43200.0,25.0
CC1(C(=O)Nc2c(F)c(F)c(C(F)(F)F)c(F)c2F)CCCC1,CC[N+](CC)(CC)CC.F[B-](F)(F)F,O=C(O)O.[K],COc1cc(OC)c2ccccc2n1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,CC(=O)O,CC(=O)O.[Pd],,CC#N,,CC1(C)OB(CC2(C(=O)Nc3c(F)c(F)c(C(F)(F)F)c(F)c3F)CCCC2)OC1(C)C,80.0,54000.0,70.0
